ID,feild_name,source_data_value,target_data_value
00008064,Amount,335,184
00008065,Amount,405,238
00008066,Amount,127,145
00008067,Amount,329,230
00008068,Amount,214,310
00008069,Amount,216,186
00008070,Amount,416,256
00008071,Amount,323,296
00008072,Amount,195,235
00008073,Amount,413,430
00008074,Amount,398,407
00008075,Amount,421,454
00008076,Amount,292,474
00008077,Amount,456,191
00008078,Amount,156,399
00008079,Amount,443,264
00008081,Amount,390,468
00008082,Amount,375,114
00008083,Amount,479,461
00008085,Amount,322,117
00008086,Amount,489,494
00008087,Amount,229,245
00008088,Amount,208,269
00008089,Amount,454,321
00008090,Amount,414,428
00008091,Amount,118,107
00008092,Amount,436,412
00008093,Amount,474,463
00008094,Amount,425,390
00008095,Amount,263,258
00008096,Amount,407,438
00008097,Amount,102,195
00008098,Amount,460,461
00008099,Amount,290,311
00008100,Amount,175,491
00008101,Amount,411,201
00008102,Amount,232,258
00008103,Amount,408,426
00008104,Amount,181,237
00008105,Amount,407,344
00008106,Amount,244,404
00008107,Amount,312,388
00008108,Amount,268,337
00008109,Amount,425,485
00008110,Amount,411,184
00008111,Amount,437,354
00008112,Amount,445,161
00008114,Amount,306,126
00008115,Amount,289,234
00008116,Amount,384,367
00008117,Amount,150,121
00008118,Amount,170,161
00008119,Amount,439,357
00008120,Amount,298,497
00008121,Amount,232,400
00008122,Amount,403,113
00008123,Amount,179,330
00008124,Amount,137,465
00008125,Amount,376,256
00008126,Amount,240,142
00008127,Amount,350,399
00008128,Amount,192,349
00008129,Amount,438,427
00008130,Amount,264,178
00008131,Amount,245,491
00008132,Amount,469,451
00008133,Amount,168,420
00008134,Amount,184,368
00008135,Amount,324,152
00008136,Amount,214,239
00008137,Amount,180,229
00008138,Amount,319,114
00008139,Amount,174,254
00008140,Amount,119,404
00008141,Amount,381,148
00008142,Amount,321,162
00008143,Amount,246,168
00008144,Amount,491,114
00008145,Amount,466,229
00008146,Amount,167,432
00008147,Amount,423,421
00008148,Amount,399,437
00008149,Amount,223,328
00008150,Amount,249,423
00008151,Amount,183,216
00008152,Amount,118,166
00008153,Amount,368,138
00008154,Amount,266,211
00008155,Amount,230,339
00008156,Amount,260,190
00008157,Amount,315,254
00008158,Amount,119,497
00008159,Amount,406,312
00008160,Amount,223,462
00008161,Amount,107,360
00008162,Amount,159,384
00008163,Amount,445,129
00008164,Amount,318,334
00008165,Amount,352,124
00008166,Amount,256,409
00008167,Amount,349,168
00008168,Amount,321,344
00008169,Amount,491,246
00008170,Amount,163,472
00008171,Amount,224,333
00008172,Amount,356,219
00008173,Amount,370,225
00008174,Amount,342,104
00008175,Amount,223,319
00008176,Amount,415,430
00008177,Amount,232,136
00008178,Amount,319,397
00008179,Amount,158,293
00008180,Amount,458,174
00008181,Amount,267,311
00008182,Amount,381,285
00008183,Amount,325,221
00008184,Amount,344,171
00008185,Amount,407,449
00008186,Amount,197,124
00008187,Amount,473,487
00008188,Amount,261,341
00008189,Amount,309,480
00008190,Amount,173,111
00008191,Amount,303,465
00008192,Amount,323,203
00008193,Amount,291,434
00008194,Amount,177,357
00008195,Amount,326,282
00008196,Amount,290,430
00008197,Amount,173,375
00008198,Amount,352,408
00008199,Amount,489,128
00008200,Amount,170,412
00008201,Amount,157,464
00008202,Amount,241,307
00008203,Amount,211,257
00008204,Amount,146,321
00008205,Amount,324,495
00008206,Amount,118,180
00008207,Amount,388,340
00008208,Amount,468,132
00008209,Amount,282,253
00008210,Amount,483,488
00008211,Amount,172,367
00008212,Amount,438,213
00008213,Amount,217,283
00008214,Amount,258,213
00008215,Amount,352,439
00008216,Amount,400,280
00008217,Amount,269,144
00008218,Amount,136,113
00008219,Amount,410,437
00008220,Amount,252,232
00008221,Amount,261,318
00008222,Amount,260,287
00008223,Amount,457,448
00008224,Amount,270,285
00008225,Amount,382,120
00008226,Amount,256,457
00008227,Amount,360,213
00008228,Amount,447,183
00008229,Amount,135,379
00008230,Amount,426,416
00008231,Amount,116,229
00008232,Amount,318,419
00008233,Amount,250,138
00008234,Amount,255,369
00008235,Amount,338,428
00008236,Amount,115,121
00008237,Amount,117,474
00008238,Amount,349,258
00008239,Amount,219,382
00008240,Amount,287,160
00008241,Amount,151,399
00008242,Amount,158,405
00008243,Amount,150,298
00008244,Amount,147,287
00008245,Amount,301,206
00008246,Amount,249,456
00008247,Amount,217,473
00008248,Amount,131,196
00008249,Amount,274,430
00008250,Amount,436,298
00008251,Amount,349,174
00008252,Amount,116,276
00008253,Amount,428,234
00008254,Amount,303,324
00008255,Amount,387,241
00008256,Amount,116,480
00008257,Amount,156,205
00008258,Amount,434,469
00008259,Amount,453,179
00008260,Amount,405,167
00008261,Amount,347,281
00008262,Amount,451,459
00008263,Amount,170,179
00008264,Amount,414,328
00008265,Amount,402,212
00008266,Amount,297,281
00008267,Amount,313,394
00008268,Amount,244,323
00008269,Amount,425,493
00008270,Amount,170,387
00008271,Amount,427,134
00008272,Amount,393,276
00008273,Amount,230,347
00008274,Amount,209,244
00008275,Amount,195,251
00008276,Amount,434,178
00008277,Amount,378,343
00008278,Amount,250,484
00008279,Amount,175,387
00008280,Amount,356,107
00008281,Amount,111,212
00008282,Amount,383,233
00008283,Amount,206,305
00008284,Amount,447,228
00008285,Amount,121,294
00008286,Amount,460,223
00008287,Amount,184,491
00008288,Amount,480,486
00008289,Amount,469,236
00008290,Amount,414,103
00008291,Amount,260,484
00008292,Amount,182,208
00008293,Amount,224,482
00008294,Amount,199,496
00008295,Amount,281,444
00008296,Amount,285,199
00008297,Amount,456,307
00008298,Amount,356,146
00008299,Amount,382,102
00008300,Amount,104,240
00008301,Amount,252,311
00008302,Amount,338,266
00008303,Amount,116,293
00008304,Amount,448,127
00008305,Amount,280,197
00008306,Amount,144,348
00008307,Amount,392,215
00008308,Amount,118,156
00008309,Amount,239,347
00008310,Amount,176,209
00008311,Amount,327,494
00008312,Amount,116,249
00008313,Amount,365,413
00008314,Amount,321,231
00008315,Amount,216,480
00008316,Amount,262,111
00008317,Amount,168,204
00008318,Amount,211,140
00008319,Amount,419,499
00008320,Amount,391,200
00008321,Amount,257,292
00008322,Amount,288,339
00008323,Amount,261,479
00008324,Amount,188,290
00008325,Amount,135,279
00008326,Amount,310,437
00008327,Amount,272,294
00008328,Amount,156,378
00008329,Amount,236,110
00008330,Amount,151,308
00008331,Amount,411,278
00008332,Amount,166,120
00008333,Amount,162,161
00008334,Amount,428,221
00008335,Amount,252,398
00008336,Amount,334,417
00008337,Amount,247,274
00008338,Amount,331,190
00008339,Amount,257,441
00008340,Amount,324,224
00008341,Amount,368,238
00008342,Amount,386,244
00008343,Amount,461,214
00008344,Amount,194,128
00008345,Amount,420,265
00008346,Amount,415,280
00008347,Amount,201,233
00008348,Amount,308,474
00008349,Amount,168,237
00008350,Amount,446,227
00008351,Amount,431,409
00008352,Amount,338,134
00008353,Amount,436,359
00008354,Amount,476,492
00008355,Amount,415,426
00008356,Amount,272,357
00008357,Amount,386,447
00008358,Amount,256,305
00008359,Amount,427,206
00008360,Amount,116,239
00008361,Amount,320,166
00008362,Amount,178,322
00008363,Amount,197,113
00008364,Amount,113,396
00008365,Amount,387,313
00008366,Amount,230,470
00008367,Amount,427,444
00008368,Amount,484,233
00008369,Amount,104,143
00008370,Amount,223,256
00008371,Amount,220,363
00008372,Amount,350,492
00008373,Amount,391,178
00008374,Amount,338,491
00008375,Amount,395,383
00008376,Amount,436,331
00008377,Amount,312,340
00008378,Amount,384,137
00008379,Amount,234,139
00008380,Amount,290,368
00008381,Amount,200,420
00008382,Amount,373,467
00008383,Amount,147,184
00008384,Amount,249,335
00008385,Amount,414,141
00008386,Amount,380,445
00008387,Amount,328,103
00008388,Amount,111,413
00008389,Amount,423,416
00008390,Amount,144,227
00008391,Amount,224,284
00008392,Amount,116,408
00008393,Amount,408,290
00008394,Amount,212,425
00008395,Amount,311,298
00008396,Amount,157,293
00008397,Amount,183,109
00008398,Amount,299,219
00008399,Amount,438,357
00008400,Amount,181,434
00008401,Amount,348,455
00008402,Amount,476,121
00008403,Amount,400,384
00008404,Amount,134,174
00008405,Amount,193,204
00008406,Amount,271,296
00008407,Amount,361,432
00008408,Amount,438,144
00008409,Amount,309,101
00008410,Amount,404,394
00008411,Amount,476,125
00008412,Amount,175,322
00008413,Amount,138,197
00008414,Amount,319,159
00008415,Amount,198,335
00008416,Amount,367,167
00008417,Amount,482,490
00008418,Amount,184,150
00008419,Amount,487,463
00008420,Amount,398,424
00008421,Amount,424,260
00008422,Amount,430,150
00008423,Amount,104,101
00008424,Amount,205,492
00008425,Amount,352,325
00008426,Amount,189,177
00008427,Amount,331,204
00008428,Amount,118,200
00008429,Amount,405,379
00008430,Amount,497,432
00008431,Amount,317,255
00008432,Amount,225,467
00008433,Amount,333,210
00008434,Amount,334,308
00008435,Amount,405,246
00008436,Amount,317,216
00008437,Amount,128,464
00008438,Amount,161,253
00008439,Amount,466,364
00008440,Amount,296,384
00008441,Amount,437,247
00008442,Amount,467,203
00008443,Amount,376,492
00008444,Amount,497,356
00008445,Amount,470,442
00008446,Amount,472,255
00008447,Amount,166,470
00008448,Amount,483,388
00008449,Amount,246,465
00008450,Amount,107,371
00008451,Amount,227,500
00008452,Amount,134,195
00008453,Amount,450,327
00008454,Amount,481,290
00008455,Amount,313,385
00008456,Amount,180,298
00008457,Amount,237,416
00008458,Amount,375,196
00008459,Amount,250,282
00008460,Amount,323,442
00008461,Amount,331,189
00008462,Amount,186,471
00008463,Amount,350,264
00008464,Amount,453,465
00008465,Amount,251,386
00008466,Amount,444,129
00008467,Amount,385,369
00008468,Amount,458,389
00008469,Amount,295,152
00008470,Amount,406,403
00008471,Amount,478,142
00008472,Amount,305,467
00008473,Amount,251,453
00008474,Amount,222,241
00008475,Amount,213,309
00008476,Amount,128,236
00008477,Amount,423,394
00008478,Amount,345,206
00008479,Amount,281,363
00008480,Amount,181,330
00008481,Amount,115,435
00008482,Amount,387,413
00008483,Amount,358,259
00008484,Amount,207,428
00008485,Amount,365,186
00008486,Amount,269,463
00008487,Amount,461,255
00008488,Amount,150,162
00008489,Amount,499,220
00008490,Amount,287,286
00008491,Amount,389,435
00008492,Amount,465,476
00008493,Amount,296,237
00008494,Amount,193,205
00008495,Amount,152,335
00008496,Amount,317,266
00008497,Amount,413,453
00008498,Amount,146,179
00008499,Amount,119,330
00008500,Amount,240,322
00008501,Amount,444,148
00008502,Amount,409,116
00008503,Amount,365,179
00008504,Amount,397,191
00008505,Amount,464,364
00008506,Amount,446,316
00008507,Amount,242,456
00008508,Amount,147,136
00008509,Amount,190,175
00008510,Amount,289,378
00008511,Amount,153,264
00008512,Amount,471,194
00008513,Amount,124,410
00008514,Amount,322,343
00008515,Amount,322,124
00008516,Amount,221,211
00008517,Amount,196,240
00008518,Amount,492,404
00008519,Amount,341,233
00008520,Amount,161,256
00008521,Amount,473,325
00008522,Amount,284,188
00008523,Amount,219,302
00008524,Amount,387,122
00008525,Amount,298,441
00008526,Amount,182,365
00008527,Amount,373,477
00008528,Amount,452,137
00008529,Amount,162,311
00008530,Amount,134,453
00008531,Amount,128,434
00008532,Amount,372,380
00008533,Amount,335,475
00008534,Amount,386,456
00008535,Amount,449,495
00008536,Amount,200,133
00008537,Amount,482,117
00008538,Amount,124,214
00008539,Amount,125,471
00008540,Amount,167,240
00008541,Amount,287,276
00008542,Amount,484,344
00008543,Amount,189,299
00008544,Amount,245,243
00008545,Amount,308,131
00008546,Amount,238,134
00008547,Amount,320,210
00008548,Amount,213,417
00008549,Amount,217,228
00008550,Amount,250,224
00008551,Amount,452,479
00008552,Amount,488,227
00008553,Amount,491,498
00008554,Amount,484,492
00008555,Amount,341,181
00008556,Amount,308,472
00008557,Amount,398,158
00008558,Amount,316,179
00008559,Amount,160,283
00008560,Amount,233,196
00008561,Amount,173,137
00008562,Amount,115,448
00008563,Amount,500,135
00008564,Amount,211,229
00008565,Amount,497,243
00008566,Amount,222,362
00008567,Amount,155,237
00008568,Amount,485,351
00008569,Amount,166,360
00008570,Amount,130,430
00008571,Amount,249,475
00008572,Amount,185,401
00008573,Amount,190,332
00008574,Amount,364,310
00008575,Amount,476,192
00008576,Amount,291,272
00008577,Amount,232,167
00008578,Amount,245,432
00008579,Amount,203,184
00008580,Amount,353,154
00008581,Amount,468,400
00008582,Amount,234,356
00008583,Amount,480,268
00008584,Amount,392,140
00008585,Amount,383,110
00008586,Amount,319,180
00008587,Amount,294,184
00008588,Amount,300,348
00008589,Amount,200,177
00008590,Amount,181,209
00008591,Amount,384,486
00008592,Amount,152,147
00008593,Amount,286,396
00008594,Amount,333,331
00008595,Amount,272,433
00008596,Amount,114,372
00008597,Amount,440,380
00008598,Amount,220,134
00008599,Amount,422,310
00008600,Amount,440,279
00008601,Amount,229,238
00008602,Amount,436,334
00008603,Amount,351,152
00008604,Amount,321,448
00008605,Amount,321,467
00008606,Amount,438,302
00008607,Amount,254,165
00008608,Amount,220,215
00008609,Amount,288,486
00008610,Amount,257,290
00008611,Amount,397,179
00008612,Amount,237,132
00008613,Amount,191,344
00008614,Amount,420,253
00008615,Amount,330,175
00008616,Amount,137,256
00008617,Amount,131,304
00008618,Amount,310,379
00008619,Amount,268,284
00008620,Amount,195,434
00008621,Amount,425,331
00008622,Amount,171,101
00008623,Amount,488,170
00008624,Amount,145,348
00008625,Amount,416,442
00008626,Amount,436,486
00008627,Amount,151,255
00008628,Amount,435,102
00008629,Amount,187,250
00008630,Amount,195,188
00008631,Amount,111,264
00008632,Amount,330,477
00008633,Amount,236,375
00008634,Amount,162,269
00008635,Amount,251,285
00008636,Amount,469,409
00008637,Amount,253,319
00008638,Amount,192,353
00008639,Amount,432,295
00008640,Amount,343,380
00008641,Amount,443,322
00008642,Amount,480,278
00008643,Amount,495,460
00008644,Amount,449,317
00008645,Amount,352,459
00008646,Amount,276,155
00008647,Amount,427,104
00008648,Amount,332,348
00008649,Amount,283,442
00008650,Amount,314,464
00008651,Amount,292,295
00008652,Amount,216,300
00008653,Amount,460,116
00008654,Amount,253,148
00008655,Amount,271,280
00008656,Amount,244,169
00008657,Amount,174,433
00008658,Amount,128,489
00008659,Amount,337,256
00008660,Amount,233,316
00008661,Amount,423,290
00008662,Amount,478,149
00008663,Amount,470,458
00008664,Amount,434,383
00008665,Amount,293,100
00008666,Amount,286,380
00008667,Amount,116,479
00008668,Amount,369,446
00008669,Amount,312,426
00008670,Amount,459,123
00008671,Amount,391,312
00008672,Amount,214,335
00008673,Amount,255,468
00008674,Amount,163,310
00008675,Amount,200,122
00008676,Amount,192,453
00008677,Amount,260,310
00008678,Amount,395,252
00008679,Amount,381,140
00008680,Amount,281,337
00008681,Amount,485,225
00008682,Amount,265,289
00008683,Amount,318,229
00008684,Amount,395,219
00008685,Amount,266,455
00008686,Amount,480,148
00008687,Amount,281,174
00008688,Amount,172,291
00008689,Amount,428,482
00008690,Amount,215,380
00008691,Amount,452,293
00008692,Amount,286,255
00008693,Amount,246,337
00008694,Amount,299,392
00008695,Amount,308,272
00008696,Amount,285,353
00008697,Amount,402,293
00008698,Amount,154,130
00008699,Amount,128,225
00008700,Amount,107,483
00008701,Amount,436,417
00008702,Amount,483,457
00008703,Amount,132,368
00008704,Amount,360,268
00008705,Amount,320,112
00008706,Amount,139,140
00008707,Amount,280,104
00008708,Amount,369,252
00008709,Amount,493,359
00008710,Amount,314,331
00008711,Amount,250,487
00008712,Amount,221,359
00008713,Amount,442,103
00008714,Amount,239,319
00008715,Amount,405,442
00008716,Amount,189,194
00008717,Amount,274,485
00008718,Amount,263,281
00008719,Amount,192,131
00008720,Amount,362,420
00008721,Amount,470,194
00008722,Amount,318,442
00008723,Amount,360,454
00008724,Amount,461,404
00008725,Amount,242,122
00008726,Amount,130,357
00008727,Amount,178,201
00008728,Amount,334,112
00008729,Amount,339,136
00008730,Amount,464,294
00008731,Amount,498,114
00008732,Amount,347,331
00008733,Amount,257,261
00008734,Amount,134,270
00008735,Amount,298,274
00008736,Amount,471,469
00008737,Amount,477,189
00008738,Amount,452,203
00008739,Amount,411,384
00008740,Amount,186,272
00008741,Amount,412,149
00008742,Amount,215,454
00008743,Amount,231,472
00008744,Amount,199,238
00008745,Amount,428,302
00008746,Amount,364,385
00008747,Amount,477,127
00008748,Amount,465,105
00008749,Amount,202,276
00008750,Amount,433,351
00008751,Amount,359,375
00008752,Amount,190,179
00008753,Amount,421,256
00008754,Amount,488,460
00008755,Amount,146,200
00008756,Amount,159,163
00008757,Amount,144,122
00008758,Amount,311,252
00008759,Amount,444,281
00008760,Amount,323,158
00008761,Amount,347,384
00008762,Amount,211,460
00008763,Amount,263,491
00008764,Amount,152,363
00008765,Amount,387,329
00008766,Amount,237,189
00008767,Amount,475,301
00008768,Amount,448,340
00008769,Amount,498,407
00008770,Amount,353,447
00008771,Amount,393,125
00008772,Amount,274,367
00008773,Amount,473,119
00008774,Amount,344,347
00008775,Amount,315,143
00008776,Amount,481,384
00008777,Amount,115,270
00008778,Amount,203,207
00008779,Amount,110,463
00008780,Amount,245,118
00008781,Amount,102,469
00008782,Amount,154,270
00008783,Amount,376,315
00008784,Amount,258,123
00008785,Amount,422,173
00008786,Amount,369,276
00008787,Amount,357,271
00008788,Amount,407,136
00008789,Amount,370,184
00008790,Amount,112,398
00008791,Amount,214,242
00008792,Amount,208,423
00008793,Amount,175,178
00008794,Amount,421,320
00008795,Amount,302,267
00008796,Amount,169,267
00008797,Amount,139,186
00008798,Amount,459,137
00008799,Amount,197,354
00008800,Amount,453,156
00008801,Amount,146,436
00008802,Amount,487,245
00008803,Amount,347,313
00008804,Amount,429,367
00008805,Amount,274,127
00008806,Amount,110,228
00008807,Amount,462,424
00008808,Amount,476,243
00008809,Amount,349,222
00008810,Amount,137,181
00008811,Amount,141,483
00008812,Amount,384,215
00008813,Amount,451,282
00008814,Amount,316,406
00008815,Amount,394,254
00008816,Amount,335,136
00008817,Amount,292,418
00008818,Amount,346,421
00008819,Amount,436,200
00008820,Amount,329,318
00008821,Amount,404,136
00008822,Amount,212,396
00008823,Amount,345,371
00008824,Amount,203,461
00008825,Amount,385,100
00008826,Amount,165,411
00008827,Amount,399,279
00008828,Amount,491,308
00008829,Amount,324,336
00008830,Amount,104,135
00008831,Amount,362,328
00008832,Amount,499,310
00008833,Amount,311,298
00008834,Amount,318,281
00008835,Amount,344,315
00008836,Amount,279,262
00008837,Amount,327,103
00008838,Amount,108,378
00008839,Amount,499,122
00008840,Amount,341,476
00008841,Amount,257,376
00008842,Amount,416,230
00008843,Amount,379,360
00008844,Amount,280,355
00008845,Amount,205,128
00008846,Amount,178,174
00008847,Amount,261,360
00008848,Amount,259,119
00008849,Amount,144,373
00008850,Amount,426,285
00008851,Amount,117,351
00008852,Amount,239,304
00008853,Amount,175,448
00008854,Amount,489,143
00008855,Amount,308,346
00008856,Amount,498,270
00008857,Amount,346,137
00008858,Amount,119,154
00008859,Amount,282,341
00008860,Amount,395,365
00008861,Amount,119,463
00008862,Amount,136,118
00008863,Amount,268,303
00008864,Amount,426,202
00008865,Amount,435,327
00008866,Amount,143,377
00008867,Amount,163,312
00008868,Amount,223,319
00008869,Amount,200,113
00008870,Amount,100,346
00008871,Amount,173,444
00008872,Amount,124,411
00008873,Amount,165,409
00008874,Amount,476,255
00008875,Amount,197,464
00008876,Amount,296,410
00008877,Amount,327,295
00008878,Amount,253,384
00008879,Amount,104,431
00008880,Amount,113,354
00008881,Amount,199,490
00008882,Amount,424,152
00008883,Amount,245,255
00008884,Amount,392,229
00008885,Amount,306,276
00008886,Amount,155,465
00008887,Amount,243,138
00008888,Amount,436,241
00008889,Amount,167,455
00008890,Amount,449,369
00008891,Amount,291,109
00008892,Amount,138,224
00008893,Amount,476,436
00008894,Amount,390,205
00008895,Amount,111,411
00008896,Amount,194,295
00008897,Amount,284,448
00008898,Amount,420,191
00008899,Amount,178,211
00008900,Amount,303,213
00008901,Amount,177,432
00008902,Amount,228,242
00008903,Amount,431,418
00008904,Amount,365,320
00008905,Amount,473,472
00008906,Amount,282,214
00008907,Amount,379,367
00008908,Amount,494,309
00008909,Amount,455,374
00008910,Amount,380,100
00008911,Amount,171,413
00008912,Amount,404,295
00008913,Amount,230,417
00008914,Amount,250,458
00008915,Amount,211,495
00008916,Amount,152,297
00008917,Amount,434,334
00008918,Amount,413,217
00008919,Amount,136,487
00008920,Amount,230,197
00008921,Amount,427,149
00008922,Amount,263,492
00008923,Amount,154,317
00008924,Amount,286,158
00008925,Amount,169,167
00008926,Amount,435,254
00008927,Amount,414,269
00008928,Amount,345,262
00008929,Amount,321,259
00008930,Amount,429,168
00008931,Amount,249,160
00008932,Amount,439,140
00008933,Amount,486,480
00008934,Amount,245,355
00008935,Amount,145,178
00008936,Amount,238,308
00008937,Amount,207,457
00008938,Amount,414,131
00008939,Amount,185,239
00008940,Amount,254,118
00008941,Amount,100,450
00008942,Amount,404,314
00008943,Amount,346,487
00008944,Amount,195,175
00008945,Amount,110,207
00008946,Amount,377,468
00008947,Amount,133,127
00008948,Amount,110,212
00008949,Amount,419,164
00008950,Amount,422,421
00008951,Amount,296,366
00008952,Amount,257,140
00008953,Amount,226,336
00008954,Amount,367,205
00008955,Amount,457,202
00008956,Amount,410,162
00008957,Amount,258,480
00008958,Amount,136,102
00008959,Amount,466,220
00008960,Amount,389,449
00008961,Amount,214,169
00008962,Amount,277,157
00008963,Amount,334,493
00008964,Amount,164,485
00008965,Amount,271,369
00008966,Amount,181,111
00008967,Amount,394,173
00008968,Amount,426,115
00008969,Amount,183,202
00008970,Amount,486,396
00008971,Amount,226,358
00008972,Amount,194,465
00008973,Amount,457,448
00008974,Amount,137,227
00008975,Amount,185,328
00008976,Amount,206,192
00008977,Amount,380,165
00008978,Amount,141,311
00008979,Amount,278,500
00008980,Amount,206,467
00008981,Amount,171,430
00008982,Amount,130,103
00008983,Amount,424,469
00008984,Amount,494,280
00008985,Amount,356,303
00008986,Amount,294,321
00008987,Amount,341,460
00008988,Amount,275,214
00008989,Amount,219,242
00008990,Amount,143,277
00008991,Amount,427,232
00008992,Amount,385,192
00008993,Amount,413,287
00008994,Amount,133,358
00008995,Amount,136,343
00008996,Amount,205,124
00008997,Amount,383,103
00008998,Amount,170,226
00008999,Amount,470,491
00009000,Amount,489,137
00009001,Amount,198,295
00009002,Amount,474,160
00009003,Amount,245,490
00009004,Amount,137,339
00009005,Amount,453,167
00009006,Amount,281,390
00009007,Amount,340,406
00009008,Amount,300,221
00009009,Amount,227,462
00009010,Amount,199,242
00009011,Amount,239,335
00009012,Amount,429,364
00009013,Amount,361,104
00009014,Amount,224,453
00009015,Amount,151,487
00009016,Amount,456,427
00009017,Amount,460,469
00009018,Amount,245,148
00009019,Amount,225,350
00009020,Amount,139,206
00009021,Amount,464,473
00009022,Amount,168,397
00009023,Amount,373,462
00009024,Amount,313,118
00009025,Amount,258,489
00009026,Amount,194,226
00009027,Amount,432,449
00009028,Amount,199,385
00009029,Amount,336,137
00009030,Amount,197,452
00009031,Amount,267,177
00009032,Amount,139,168
00009033,Amount,336,179
00009034,Amount,476,326
00009035,Amount,204,121
00009036,Amount,272,340
00009037,Amount,176,312
00009038,Amount,272,352
00009039,Amount,117,256
00009040,Amount,207,409
00009041,Amount,414,235
00009042,Amount,424,371
00009043,Amount,371,351
00009044,Amount,155,287
00009045,Amount,410,448
00009046,Amount,250,367
00009047,Amount,357,420
00009048,Amount,242,105
00009049,Amount,425,231
00009050,Amount,234,446
00009051,Amount,350,454
00009052,Amount,382,466
00009053,Amount,454,358
00009054,Amount,267,366
00009055,Amount,231,341
00009056,Amount,254,384
00009057,Amount,432,130
00009058,Amount,130,304
00009059,Amount,457,145
00009060,Amount,338,276
00009061,Amount,349,305
00009062,Amount,419,127
00009063,Amount,246,451
00009064,Amount,241,469
00009065,Amount,253,283
00009066,Amount,174,440
00009067,Amount,164,149
00009068,Amount,472,144
00009069,Amount,188,174
00009070,Amount,104,213
00009071,Amount,231,360
00009072,Amount,292,407
00009073,Amount,149,462
00009074,Amount,154,438
00009075,Amount,398,342
00009076,Amount,117,483
00009077,Amount,246,425
00009078,Amount,155,371
00009079,Amount,313,473
00009080,Amount,485,462
00009081,Amount,434,322
00009082,Amount,401,360
00009083,Amount,171,166
00009084,Amount,399,344
00009085,Amount,385,208
00009086,Amount,104,127
00009087,Amount,267,284
00009088,Amount,260,498
00009089,Amount,422,464
00009090,Amount,428,439
00009091,Amount,314,304
00009092,Amount,349,260
00009093,Amount,500,419
00009094,Amount,398,275
00009095,Amount,214,146
00009096,Amount,124,418
00009097,Amount,468,166
00009098,Amount,130,106
00009099,Amount,147,174
00009100,Amount,184,471
00009101,Amount,316,375
00009102,Amount,232,281
00009103,Amount,118,200
00009104,Amount,193,115
00009105,Amount,369,450
00009106,Amount,288,270
00009107,Amount,494,229
00009108,Amount,243,317
00009109,Amount,122,440
00009110,Amount,423,378
00009111,Amount,282,197
00009112,Amount,384,197
00009113,Amount,258,311
00009114,Amount,414,222
00009115,Amount,478,424
00009116,Amount,383,155
00009117,Amount,252,288
00009118,Amount,196,106
00009119,Amount,359,344
00009120,Amount,114,229
00009121,Amount,354,492
00009122,Amount,156,488
00009123,Amount,298,299
00009124,Amount,356,201
00009125,Amount,229,494
00009126,Amount,355,445
00009127,Amount,431,468
00009128,Amount,459,326
00009129,Amount,198,273
00009130,Amount,270,362
00009131,Amount,420,260
00009132,Amount,447,489
00009133,Amount,118,345
00009134,Amount,354,264
00009135,Amount,266,180
00009136,Amount,415,300
00009137,Amount,438,171
00009138,Amount,389,377
00009139,Amount,232,289
00009140,Amount,143,435
00009141,Amount,176,116
00009142,Amount,271,133
00009143,Amount,319,375
00009144,Amount,384,294
00009145,Amount,206,345
00009146,Amount,350,411
00009147,Amount,316,153
00009148,Amount,275,325
00009149,Amount,312,204
00009150,Amount,232,418
00009151,Amount,159,223
00009152,Amount,352,140
00009153,Amount,427,387
00009154,Amount,146,122
00009155,Amount,390,117
00009156,Amount,441,248
00009157,Amount,333,265
00009158,Amount,219,239
00009159,Amount,456,308
00009160,Amount,413,178
00009161,Amount,267,114
00009162,Amount,427,300
00009163,Amount,480,268
00009164,Amount,167,462
00009165,Amount,475,162
00009166,Amount,159,349
00009167,Amount,290,205
00009168,Amount,196,317
00009169,Amount,333,378
00009170,Amount,117,102
00009171,Amount,343,387
00009172,Amount,178,223
00009173,Amount,108,477
00009174,Amount,475,483
00009175,Amount,248,287
00009176,Amount,340,184
00009177,Amount,284,413
00009178,Amount,236,410
00009179,Amount,255,479
00009180,Amount,464,346
00009181,Amount,120,211
00009182,Amount,181,456
00009183,Amount,313,145
00009184,Amount,384,241
00009185,Amount,337,462
00009186,Amount,217,291
00009187,Amount,401,184
00009188,Amount,141,251
00009189,Amount,489,403
00009190,Amount,364,350
00009191,Amount,264,368
00009192,Amount,361,194
00009193,Amount,345,405
00009194,Amount,430,112
00009195,Amount,350,251
00009196,Amount,112,143
00009197,Amount,125,499
00009198,Amount,405,223
00009199,Amount,202,293
00009200,Amount,229,355
00009201,Amount,392,116
00009202,Amount,115,470
00009203,Amount,298,319
00009204,Amount,452,468
00009205,Amount,365,141
00009206,Amount,335,370
00009207,Amount,134,104
00009208,Amount,455,408
00009209,Amount,340,452
00009210,Amount,454,383
00009211,Amount,433,396
00009212,Amount,451,391
00009213,Amount,250,223
00009214,Amount,201,381
00009215,Amount,251,109
00009216,Amount,184,140
00009217,Amount,206,475
00009218,Amount,372,465
00009219,Amount,202,194
00009220,Amount,252,162
00009221,Amount,103,381
00009222,Amount,307,256
00009223,Amount,357,157
00009224,Amount,449,293
00009225,Amount,100,471
00009226,Amount,413,254
00009227,Amount,410,168
00009228,Amount,162,226
00009229,Amount,413,121
00009230,Amount,419,304
00009231,Amount,149,281
