ID,feild_name,source_data_value,target_data_value
00007985,Amount,141,227
00007986,Amount,276,455
00007987,Amount,164,190
00007988,Amount,293,402
00007989,Amount,398,377
00007990,Amount,462,489
00007991,Amount,194,258
00007992,Amount,159,448
00007993,Amount,223,234
00007994,Amount,184,470
00007995,Amount,154,206
00007996,Amount,365,476
00007997,Amount,324,130
00007998,Amount,110,274
00007999,Amount,432,152
00008000,Amount,263,380
00008001,Amount,169,434
00008002,Amount,494,178
00008003,Amount,250,195
00008004,Amount,427,431
00008005,Amount,254,225
00008006,Amount,386,397
00008007,Amount,466,200
00008008,Amount,478,465
00008009,Amount,367,318
00008010,Amount,379,141
00008011,Amount,309,452
00008012,Amount,267,436
00008013,Amount,391,102
00008014,Amount,448,279
00008015,Amount,195,349
00008016,Amount,331,467
00008017,Amount,225,363
00008018,Amount,141,129
00008019,Amount,224,435
00008020,Amount,211,175
00008021,Amount,289,451
00008022,Amount,217,254
00008023,Amount,304,469
00008024,Amount,155,430
00008025,Amount,289,177
00008026,Amount,455,396
00008027,Amount,476,492
00008028,Amount,411,290
00008029,Amount,101,116
00008030,Amount,371,408
00008031,Amount,202,223
00008032,Amount,275,102
00008033,Amount,226,257
00008034,Amount,344,139
00008035,Amount,481,113
00008036,Amount,147,312
00008037,Amount,446,118
00008038,Amount,286,473
00008039,Amount,240,172
00008040,Amount,123,258
00008041,Amount,255,365
00008042,Amount,189,265
00008043,Amount,290,148
00008044,Amount,231,463
00008045,Amount,474,329
00008046,Amount,465,497
00008047,Amount,190,108
00008048,Amount,498,262
00008049,Amount,187,374
00008050,Amount,310,377
00008051,Amount,477,256
00008052,Amount,371,307
00008053,Amount,361,458
00008054,Amount,437,125
00008055,Amount,259,351
00008056,Amount,427,255
00008057,Amount,349,110
00008058,Amount,405,225
00008059,Amount,182,498
00008060,Amount,477,123
00008061,Amount,140,196
00008062,Amount,164,176
00008063,Amount,372,348
00008064,Amount,457,214
00008065,Amount,291,123
00008066,Amount,152,336
00008067,Amount,174,265
00008068,Amount,258,191
00008069,Amount,438,374
00008070,Amount,437,240
00008071,Amount,426,308
00008072,Amount,138,187
00008073,Amount,359,101
00008074,Amount,150,244
00008075,Amount,117,234
00008076,Amount,423,471
00008077,Amount,364,268
00008078,Amount,146,191
00008079,Amount,238,148
00008080,Amount,429,354
00008081,Amount,127,477
00008082,Amount,240,350
00008083,Amount,217,364
00008084,Amount,101,115
00008085,Amount,235,382
00008086,Amount,288,203
00008087,Amount,438,479
00008088,Amount,260,110
00008089,Amount,432,189
00008090,Amount,135,403
00008091,Amount,462,413
00008092,Amount,335,406
00008093,Amount,277,196
00008094,Amount,175,354
00008095,Amount,419,222
00008096,Amount,449,375
00008097,Amount,168,294
00008098,Amount,157,414
00008099,Amount,388,183
00008100,Amount,175,330
00008101,Amount,255,391
00008102,Amount,129,238
00008103,Amount,280,344
00008104,Amount,311,194
00008105,Amount,384,441
00008106,Amount,370,157
00008107,Amount,388,439
00008108,Amount,199,135
00008109,Amount,342,469
00008110,Amount,168,387
00008111,Amount,118,453
00008112,Amount,349,485
00008113,Amount,216,453
00008114,Amount,342,282
00008115,Amount,263,245
00008116,Amount,139,122
00008117,Amount,113,118
00008118,Amount,150,241
00008119,Amount,388,338
00008120,Amount,335,273
00008121,Amount,229,178
00008122,Amount,348,168
00008123,Amount,277,418
00008124,Amount,263,427
00008125,Amount,493,343
00008126,Amount,394,290
00008127,Amount,306,297
00008128,Amount,144,229
00008129,Amount,205,274
00008130,Amount,434,321
00008131,Amount,447,136
00008132,Amount,393,143
00008133,Amount,215,298
00008134,Amount,306,475
00008135,Amount,122,420
00008136,Amount,214,178
00008137,Amount,483,253
00008138,Amount,106,211
00008139,Amount,135,330
00008140,Amount,354,498
00008141,Amount,133,463
00008142,Amount,486,159
00008143,Amount,161,405
00008144,Amount,257,317
00008145,Amount,499,294
00008146,Amount,379,285
00008147,Amount,271,356
00008148,Amount,270,201
00008149,Amount,167,331
00008150,Amount,278,303
00008151,Amount,217,256
00008152,Amount,141,346
00008153,Amount,373,267
00008154,Amount,191,487
00008155,Amount,402,176
00008156,Amount,236,206
00008157,Amount,229,161
00008158,Amount,182,494
00008159,Amount,417,290
00008160,Amount,387,493
00008161,Amount,444,104
00008162,Amount,196,278
00008163,Amount,129,344
00008164,Amount,270,295
00008165,Amount,132,240
00008166,Amount,248,402
00008167,Amount,384,203
00008168,Amount,102,178
00008169,Amount,492,312
00008170,Amount,427,336
00008171,Amount,343,272
00008172,Amount,109,382
00008173,Amount,445,236
00008174,Amount,309,442
00008175,Amount,106,449
00008176,Amount,432,284
00008177,Amount,258,333
00008178,Amount,398,300
00008179,Amount,261,456
00008180,Amount,140,280
00008181,Amount,235,295
00008182,Amount,151,195
00008183,Amount,339,120
00008184,Amount,202,219
00008185,Amount,165,392
00008186,Amount,174,436
00008187,Amount,481,494
00008188,Amount,144,453
00008189,Amount,489,115
00008190,Amount,451,217
00008191,Amount,463,414
00008192,Amount,322,118
00008193,Amount,498,448
00008194,Amount,302,359
00008195,Amount,384,313
00008196,Amount,266,215
00008197,Amount,167,343
00008198,Amount,196,485
00008199,Amount,227,176
00008200,Amount,464,175
00008201,Amount,439,408
00008202,Amount,206,304
00008203,Amount,324,117
00008204,Amount,174,309
00008205,Amount,191,298
00008206,Amount,127,161
00008207,Amount,107,422
00008208,Amount,117,327
00008209,Amount,359,184
00008210,Amount,489,416
00008211,Amount,182,364
00008212,Amount,214,426
00008213,Amount,222,492
00008214,Amount,199,476
00008215,Amount,327,493
00008216,Amount,442,454
00008217,Amount,111,163
00008218,Amount,288,243
00008219,Amount,190,483
00008220,Amount,484,159
00008221,Amount,242,253
00008222,Amount,154,228
00008223,Amount,491,365
00008224,Amount,492,273
00008225,Amount,277,291
00008226,Amount,482,278
00008227,Amount,496,431
00008228,Amount,219,126
00008229,Amount,205,251
00008230,Amount,135,254
00008231,Amount,420,376
00008232,Amount,467,365
00008233,Amount,180,119
00008234,Amount,213,467
00008235,Amount,461,241
00008236,Amount,292,161
00008237,Amount,287,269
00008238,Amount,351,243
00008239,Amount,384,329
00008240,Amount,409,177
00008241,Amount,266,259
00008242,Amount,300,219
00008243,Amount,285,386
00008244,Amount,294,484
00008245,Amount,476,329
00008246,Amount,318,297
00008247,Amount,464,253
00008248,Amount,429,348
00008249,Amount,201,125
00008250,Amount,247,302
00008251,Amount,171,379
00008252,Amount,256,343
00008253,Amount,461,187
00008254,Amount,285,331
00008255,Amount,219,471
00008256,Amount,418,467
00008257,Amount,208,129
00008258,Amount,461,289
00008259,Amount,326,226
00008260,Amount,383,372
00008261,Amount,246,394
00008262,Amount,419,206
00008263,Amount,385,122
00008264,Amount,200,223
00008265,Amount,149,175
00008266,Amount,119,499
00008267,Amount,211,264
00008268,Amount,453,249
00008269,Amount,410,118
00008270,Amount,248,189
00008271,Amount,117,353
00008272,Amount,365,204
00008273,Amount,392,298
00008274,Amount,259,315
00008275,Amount,409,199
00008276,Amount,237,232
00008278,Amount,357,411
00008279,Amount,500,481
00008280,Amount,407,115
00008281,Amount,160,125
00008282,Amount,185,279
00008283,Amount,401,439
00008284,Amount,170,134
00008285,Amount,183,389
00008286,Amount,210,185
00008287,Amount,377,215
00008288,Amount,117,337
00008289,Amount,143,481
00008290,Amount,355,183
00008291,Amount,188,428
00008292,Amount,435,130
00008293,Amount,267,254
00008294,Amount,318,212
00008295,Amount,351,271
00008296,Amount,491,249
00008297,Amount,340,247
00008298,Amount,430,239
00008299,Amount,315,148
00008300,Amount,179,305
00008301,Amount,490,346
00008302,Amount,321,142
00008303,Amount,311,262
00008304,Amount,201,339
00008305,Amount,396,255
00008306,Amount,140,288
00008307,Amount,142,366
00008308,Amount,185,180
00008309,Amount,312,419
00008310,Amount,457,395
00008311,Amount,432,492
00008312,Amount,339,410
00008313,Amount,496,275
00008314,Amount,207,197
00008315,Amount,274,450
00008316,Amount,341,246
00008317,Amount,372,364
00008318,Amount,253,379
00008319,Amount,491,415
00008320,Amount,101,203
00008321,Amount,275,400
00008322,Amount,409,293
00008323,Amount,353,266
00008324,Amount,303,255
00008325,Amount,132,103
00008326,Amount,483,433
00008327,Amount,209,435
00008328,Amount,459,200
00008329,Amount,194,309
00008330,Amount,344,165
00008331,Amount,416,419
00008332,Amount,160,236
00008333,Amount,388,295
00008334,Amount,240,250
00008335,Amount,296,394
00008336,Amount,197,392
00008337,Amount,480,387
00008338,Amount,361,233
00008339,Amount,224,495
00008340,Amount,343,108
00008341,Amount,376,427
00008342,Amount,495,206
00008343,Amount,162,132
00008344,Amount,322,305
00008345,Amount,497,223
00008346,Amount,153,116
00008347,Amount,299,416
00008348,Amount,110,268
00008349,Amount,421,152
00008350,Amount,368,406
00008351,Amount,444,368
00008352,Amount,449,152
00008353,Amount,407,349
00008354,Amount,466,460
00008355,Amount,427,444
00008356,Amount,420,142
00008357,Amount,171,396
00008358,Amount,224,340
00008359,Amount,355,315
00008360,Amount,162,142
00008361,Amount,278,285
00008362,Amount,175,392
00008363,Amount,276,414
00008364,Amount,477,129
00008365,Amount,316,351
00008366,Amount,289,193
00008367,Amount,374,295
00008368,Amount,480,427
00008369,Amount,336,223
00008370,Amount,272,436
00008371,Amount,140,277
00008372,Amount,279,148
00008373,Amount,339,365
00008374,Amount,151,303
00008375,Amount,260,359
00008376,Amount,302,107
00008377,Amount,393,129
00008378,Amount,350,428
00008379,Amount,350,372
00008380,Amount,425,161
00008381,Amount,456,495
00008382,Amount,183,407
00008383,Amount,461,377
00008384,Amount,230,115
00008385,Amount,415,314
00008386,Amount,386,497
00008387,Amount,327,178
00008388,Amount,389,250
00008389,Amount,473,357
00008390,Amount,173,297
00008391,Amount,143,472
00008392,Amount,320,208
00008393,Amount,294,311
00008394,Amount,258,426
00008395,Amount,347,311
00008396,Amount,118,449
00008397,Amount,282,474
00008398,Amount,420,191
00008399,Amount,361,170
00008400,Amount,473,270
00008401,Amount,396,288
00008402,Amount,142,147
00008403,Amount,129,113
00008404,Amount,407,332
00008405,Amount,421,278
00008406,Amount,147,364
00008407,Amount,158,213
00008408,Amount,267,473
00008409,Amount,293,143
00008410,Amount,325,359
00008411,Amount,496,229
00008412,Amount,147,468
00008413,Amount,315,337
00008414,Amount,240,458
00008415,Amount,419,203
00008416,Amount,432,101
00008417,Amount,364,206
00008418,Amount,302,485
00008419,Amount,352,381
00008420,Amount,133,388
00008421,Amount,291,260
00008422,Amount,251,332
00008423,Amount,176,278
00008424,Amount,221,484
00008425,Amount,125,144
00008426,Amount,350,271
00008427,Amount,165,140
00008428,Amount,490,351
00008429,Amount,295,189
00008430,Amount,216,434
00008431,Amount,265,153
00008432,Amount,237,202
00008433,Amount,488,481
00008434,Amount,263,307
00008435,Amount,178,361
00008436,Amount,492,286
00008437,Amount,407,215
00008438,Amount,109,427
00008439,Amount,217,491
00008440,Amount,203,267
00008441,Amount,124,406
00008442,Amount,109,350
00008443,Amount,427,485
00008444,Amount,206,155
00008445,Amount,230,447
00008446,Amount,196,381
00008447,Amount,398,470
00008448,Amount,402,418
00008449,Amount,413,369
00008450,Amount,245,324
00008451,Amount,341,500
00008452,Amount,396,343
00008453,Amount,462,460
00008454,Amount,186,384
00008455,Amount,220,446
00008456,Amount,492,214
00008457,Amount,153,423
00008458,Amount,162,325
00008459,Amount,212,158
00008460,Amount,239,359
00008461,Amount,474,335
00008462,Amount,500,157
00008463,Amount,468,461
00008464,Amount,431,296
00008465,Amount,464,238
00008466,Amount,321,192
00008467,Amount,384,400
00008468,Amount,338,184
00008469,Amount,456,337
00008470,Amount,380,456
00008471,Amount,195,197
00008472,Amount,343,498
00008473,Amount,223,364
00008474,Amount,423,330
00008475,Amount,391,402
00008476,Amount,185,421
00008477,Amount,384,354
00008478,Amount,264,183
00008479,Amount,250,468
00008480,Amount,307,421
00008481,Amount,429,133
00008482,Amount,179,411
00008483,Amount,426,483
00008484,Amount,387,271
00008485,Amount,119,459
00008486,Amount,304,189
00008487,Amount,312,317
00008488,Amount,467,423
00008489,Amount,234,418
00008490,Amount,402,321
00008491,Amount,247,215
00008492,Amount,445,263
00008493,Amount,353,269
00008494,Amount,193,145
00008495,Amount,276,304
00008496,Amount,268,310
00008497,Amount,333,346
00008498,Amount,201,472
00008499,Amount,222,440
00008500,Amount,245,434
00008501,Amount,335,372
00008502,Amount,347,120
00008503,Amount,482,397
00008504,Amount,311,300
00008505,Amount,343,496
00008506,Amount,387,180
00008507,Amount,437,196
00008508,Amount,192,436
00008509,Amount,437,108
00008510,Amount,277,483
00008511,Amount,334,409
00008512,Amount,209,188
00008513,Amount,393,345
00008514,Amount,461,407
00008515,Amount,362,118
00008516,Amount,207,454
00008517,Amount,400,294
00008518,Amount,126,397
00008519,Amount,146,326
00008520,Amount,424,436
00008521,Amount,107,257
00008522,Amount,410,460
00008523,Amount,161,383
00008524,Amount,305,375
00008525,Amount,102,320
00008526,Amount,104,495
00008527,Amount,282,492
00008528,Amount,118,256
00008529,Amount,287,254
00008530,Amount,207,313
00008531,Amount,163,493
00008532,Amount,331,400
00008533,Amount,218,399
00008534,Amount,416,363
00008535,Amount,412,368
00008536,Amount,322,155
00008537,Amount,492,268
00008538,Amount,361,465
00008539,Amount,261,323
00008540,Amount,343,377
00008541,Amount,366,441
00008542,Amount,238,298
00008543,Amount,217,356
00008544,Amount,171,457
00008545,Amount,129,269
00008546,Amount,464,203
00008547,Amount,353,407
00008548,Amount,113,188
00008549,Amount,266,119
00008550,Amount,125,314
00008551,Amount,190,152
00008552,Amount,109,385
00008553,Amount,362,199
00008554,Amount,313,102
00008555,Amount,266,119
00008556,Amount,318,361
00008557,Amount,144,464
00008558,Amount,226,243
00008559,Amount,294,223
00008560,Amount,235,207
00008561,Amount,141,249
00008562,Amount,451,380
00008563,Amount,271,435
00008564,Amount,215,345
00008565,Amount,234,423
00008566,Amount,378,373
00008567,Amount,245,465
00008568,Amount,166,143
00008569,Amount,428,135
00008570,Amount,340,489
00008571,Amount,409,122
00008572,Amount,119,188
00008573,Amount,344,326
00008574,Amount,244,178
00008575,Amount,352,286
00008576,Amount,369,384
00008577,Amount,195,210
00008578,Amount,109,180
00008579,Amount,261,254
00008580,Amount,262,490
00008581,Amount,213,170
00008582,Amount,248,286
00008583,Amount,327,179
00008584,Amount,342,275
00008585,Amount,384,349
00008586,Amount,437,291
00008587,Amount,381,472
00008588,Amount,216,200
00008589,Amount,479,311
00008590,Amount,388,309
00008591,Amount,247,178
00008592,Amount,430,454
00008593,Amount,392,409
00008594,Amount,358,422
00008595,Amount,131,433
00008596,Amount,437,427
00008597,Amount,250,414
00008598,Amount,493,125
00008599,Amount,424,303
00008600,Amount,109,201
00008601,Amount,297,449
00008602,Amount,450,492
00008603,Amount,451,133
00008604,Amount,465,280
00008605,Amount,339,154
00008606,Amount,222,444
00008607,Amount,214,233
00008608,Amount,266,310
00008609,Amount,484,245
00008610,Amount,352,173
00008611,Amount,274,477
00008612,Amount,419,348
00008613,Amount,334,494
00008614,Amount,486,408
00008615,Amount,276,286
00008616,Amount,444,119
00008617,Amount,467,352
00008618,Amount,308,280
00008619,Amount,401,355
00008620,Amount,372,116
00008621,Amount,438,120
00008622,Amount,107,333
00008623,Amount,498,204
00008624,Amount,277,445
00008625,Amount,171,434
00008626,Amount,291,258
00008627,Amount,349,347
00008628,Amount,352,390
00008630,Amount,153,130
00008631,Amount,468,125
00008632,Amount,118,455
00008633,Amount,208,398
00008634,Amount,320,468
00008635,Amount,302,441
00008636,Amount,479,397
00008637,Amount,390,470
00008638,Amount,447,337
00008639,Amount,336,449
00008640,Amount,240,253
00008641,Amount,338,309
00008642,Amount,192,473
00008643,Amount,334,301
00008644,Amount,234,495
00008645,Amount,189,204
00008646,Amount,130,183
00008647,Amount,158,338
00008648,Amount,179,343
00008649,Amount,217,225
00008650,Amount,434,256
00008651,Amount,281,385
00008652,Amount,281,300
00008653,Amount,267,202
00008654,Amount,265,183
00008655,Amount,292,237
00008656,Amount,339,173
00008657,Amount,263,219
00008658,Amount,339,400
00008659,Amount,108,103
00008660,Amount,213,207
00008661,Amount,181,305
00008662,Amount,275,157
00008663,Amount,323,101
00008664,Amount,357,258
00008665,Amount,442,446
00008666,Amount,112,314
00008667,Amount,367,327
00008668,Amount,441,392
00008669,Amount,114,226
00008670,Amount,229,465
00008671,Amount,165,155
00008672,Amount,292,108
00008673,Amount,153,351
00008674,Amount,216,427
00008675,Amount,448,469
00008676,Amount,196,392
00008677,Amount,355,357
00008678,Amount,111,200
00008679,Amount,383,384
00008680,Amount,482,333
00008681,Amount,491,349
00008682,Amount,148,212
00008683,Amount,267,324
00008684,Amount,473,438
00008685,Amount,258,411
00008686,Amount,274,280
00008687,Amount,100,300
00008688,Amount,410,463
00008689,Amount,294,462
00008690,Amount,183,482
00008691,Amount,126,197
00008692,Amount,125,254
00008693,Amount,420,151
00008694,Amount,376,183
00008695,Amount,335,477
00008696,Amount,373,207
00008697,Amount,118,430
00008698,Amount,498,350
00008699,Amount,385,390
00008700,Amount,332,203
00008701,Amount,337,226
00008702,Amount,274,361
00008703,Amount,388,481
00008704,Amount,193,474
00008705,Amount,108,463
00008706,Amount,223,305
00008707,Amount,170,171
00008708,Amount,101,100
00008709,Amount,412,122
00008710,Amount,245,490
00008711,Amount,121,457
00008712,Amount,474,202
00008713,Amount,374,438
00008714,Amount,284,144
00008715,Amount,302,267
00008716,Amount,298,215
00008717,Amount,107,443
00008718,Amount,405,186
00008719,Amount,297,311
00008720,Amount,193,116
00008721,Amount,290,168
00008722,Amount,441,112
00008723,Amount,262,437
00008724,Amount,273,170
00008725,Amount,303,208
00008726,Amount,298,428
00008727,Amount,434,115
00008728,Amount,181,479
00008729,Amount,108,215
00008730,Amount,327,255
00008731,Amount,198,125
00008732,Amount,467,204
00008733,Amount,306,109
00008734,Amount,283,495
00008735,Amount,465,127
00008736,Amount,361,499
00008737,Amount,435,108
00008738,Amount,254,492
00008739,Amount,311,346
00008740,Amount,346,422
00008741,Amount,214,335
00008742,Amount,464,348
00008743,Amount,447,309
00008744,Amount,482,351
00008745,Amount,493,193
00008746,Amount,256,169
00008747,Amount,449,479
00008748,Amount,481,446
00008749,Amount,204,207
00008750,Amount,163,300
00008751,Amount,387,134
00008752,Amount,409,430
00008753,Amount,468,277
00008754,Amount,206,445
00008755,Amount,178,115
00008756,Amount,375,189
00008757,Amount,392,173
00008758,Amount,186,191
00008759,Amount,148,478
00008760,Amount,406,120
00008761,Amount,148,495
00008762,Amount,451,435
00008763,Amount,492,157
00008764,Amount,354,185
00008765,Amount,256,341
00008766,Amount,225,193
00008767,Amount,281,493
00008768,Amount,278,267
00008769,Amount,105,102
00008770,Amount,177,347
00008771,Amount,202,112
00008772,Amount,259,417
00008773,Amount,308,272
00008774,Amount,376,469
00008775,Amount,320,236
00008777,Amount,428,151
00008778,Amount,112,487
00008779,Amount,283,128
00008780,Amount,178,460
00008781,Amount,323,419
00008782,Amount,463,169
00008783,Amount,369,265
00008784,Amount,146,440
00008785,Amount,352,461
00008786,Amount,381,500
00008787,Amount,355,198
00008788,Amount,225,186
00008789,Amount,370,423
00008790,Amount,409,208
00008791,Amount,430,253
00008792,Amount,162,175
00008793,Amount,252,171
00008794,Amount,449,123
00008795,Amount,414,227
00008796,Amount,148,338
00008797,Amount,259,292
00008798,Amount,129,140
00008799,Amount,187,465
00008800,Amount,444,127
00008801,Amount,250,108
00008802,Amount,486,322
00008803,Amount,259,276
00008804,Amount,185,405
00008805,Amount,430,458
00008806,Amount,388,456
00008807,Amount,120,294
00008808,Amount,322,389
00008809,Amount,433,158
00008810,Amount,470,218
00008811,Amount,394,257
00008812,Amount,356,274
00008813,Amount,410,232
00008814,Amount,464,330
00008815,Amount,365,369
00008816,Amount,409,236
00008817,Amount,427,138
00008818,Amount,259,323
00008819,Amount,335,275
00008820,Amount,229,313
00008821,Amount,143,217
00008822,Amount,310,176
00008823,Amount,326,381
00008824,Amount,180,434
00008825,Amount,381,213
00008826,Amount,493,276
00008827,Amount,315,374
00008828,Amount,318,321
00008829,Amount,172,225
00008830,Amount,128,374
00008831,Amount,266,213
00008832,Amount,170,352
00008833,Amount,169,289
00008834,Amount,312,363
00008835,Amount,246,215
00008836,Amount,123,234
00008837,Amount,376,297
00008838,Amount,171,382
00008839,Amount,322,274
00008840,Amount,305,341
00008841,Amount,332,137
00008842,Amount,315,327
00008843,Amount,368,477
00008844,Amount,320,239
00008845,Amount,356,118
00008846,Amount,163,286
00008847,Amount,335,219
00008848,Amount,485,115
00008849,Amount,480,402
00008850,Amount,431,469
00008851,Amount,281,370
00008852,Amount,160,188
00008853,Amount,340,224
00008854,Amount,485,243
00008855,Amount,125,149
00008856,Amount,315,241
00008857,Amount,347,278
00008858,Amount,294,483
00008859,Amount,488,341
00008860,Amount,496,216
00008861,Amount,446,427
00008862,Amount,145,166
00008863,Amount,352,214
00008864,Amount,138,230
00008865,Amount,123,288
00008866,Amount,311,114
00008867,Amount,103,257
00008868,Amount,304,224
00008869,Amount,254,239
00008870,Amount,232,415
00008871,Amount,139,411
00008872,Amount,134,350
00008873,Amount,205,461
00008874,Amount,485,316
00008875,Amount,483,487
00008876,Amount,108,209
00008877,Amount,406,288
00008878,Amount,311,402
00008879,Amount,364,391
00008880,Amount,153,421
00008881,Amount,309,121
00008882,Amount,172,421
00008883,Amount,195,429
00008884,Amount,154,450
00008885,Amount,320,171
00008886,Amount,179,277
00008887,Amount,387,194
00008888,Amount,107,265
00008889,Amount,148,197
00008890,Amount,354,370
00008891,Amount,178,284
00008892,Amount,464,399
00008893,Amount,177,468
00008894,Amount,442,152
00008895,Amount,243,109
00008896,Amount,330,496
00008897,Amount,299,172
00008898,Amount,133,335
00008899,Amount,166,288
00008900,Amount,317,412
00008901,Amount,140,229
00008902,Amount,161,132
00008903,Amount,173,244
00008904,Amount,179,486
00008905,Amount,330,497
00008906,Amount,262,347
00008907,Amount,278,403
00008908,Amount,183,148
00008909,Amount,325,290
00008910,Amount,277,426
00008911,Amount,431,381
00008912,Amount,496,413
00008913,Amount,333,323
00008914,Amount,211,264
00008915,Amount,469,483
00008916,Amount,465,179
00008917,Amount,466,399
00008918,Amount,231,164
00008919,Amount,281,143
00008920,Amount,270,198
00008921,Amount,460,102
00008922,Amount,135,329
00008923,Amount,177,175
00008924,Amount,228,100
00008925,Amount,399,377
00008926,Amount,202,263
00008927,Amount,483,365
00008928,Amount,171,500
00008929,Amount,337,448
00008930,Amount,290,348
00008931,Amount,263,353
00008932,Amount,434,256
00008933,Amount,396,381
00008934,Amount,450,431
00008935,Amount,135,446
00008936,Amount,325,371
00008937,Amount,430,270
00008938,Amount,373,411
00008939,Amount,443,340
00008940,Amount,369,427
00008941,Amount,231,206
00008942,Amount,242,334
00008943,Amount,233,277
00008944,Amount,147,144
00008945,Amount,180,374
00008946,Amount,500,463
00008947,Amount,489,238
00008948,Amount,144,301
00008949,Amount,222,228
00008950,Amount,260,194
00008951,Amount,256,231
00008952,Amount,369,431
00008953,Amount,290,291
00008954,Amount,468,386
00008955,Amount,410,478
00008956,Amount,361,277
00008957,Amount,410,472
00008958,Amount,143,244
00008959,Amount,365,438
00008960,Amount,428,293
00008961,Amount,142,315
00008962,Amount,478,398
00008963,Amount,379,458
00008964,Amount,382,306
00008965,Amount,457,149
00008966,Amount,404,254
00008967,Amount,406,233
00008968,Amount,236,473
00008969,Amount,280,416
00008970,Amount,491,229
00008971,Amount,213,347
00008972,Amount,318,367
00008973,Amount,199,188
00008974,Amount,312,200
00008975,Amount,235,213
00008976,Amount,406,110
00008977,Amount,132,206
00008978,Amount,290,121
00008979,Amount,458,488
00008980,Amount,264,343
00008981,Amount,311,123
00008982,Amount,108,255
00008983,Amount,282,447
00008984,Amount,239,458
00008985,Amount,148,366
00008986,Amount,177,450
00008987,Amount,365,421
00008988,Amount,415,493
00008989,Amount,356,134
00008990,Amount,244,126
00008991,Amount,303,432
00008992,Amount,158,133
00008993,Amount,150,489
00008994,Amount,461,301
00008995,Amount,312,168
00008996,Amount,157,175
00008997,Amount,222,185
00008999,Amount,469,409
00009000,Amount,168,189
00009001,Amount,278,440
00009002,Amount,207,337
00009003,Amount,181,120
00009004,Amount,388,256
00009005,Amount,149,398
00009006,Amount,369,413
00009007,Amount,345,416
00009008,Amount,496,402
00009009,Amount,266,145
00009010,Amount,117,220
00009011,Amount,368,378
00009012,Amount,402,431
00009013,Amount,192,288
00009014,Amount,466,220
00009015,Amount,368,293
00009016,Amount,432,305
00009017,Amount,416,492
00009018,Amount,330,370
00009019,Amount,212,268
00009020,Amount,428,467
00009021,Amount,146,168
00009022,Amount,481,467
00009023,Amount,167,314
00009024,Amount,457,124
00009025,Amount,274,260
00009026,Amount,279,164
00009027,Amount,467,228
00009028,Amount,430,239
00009029,Amount,286,489
00009030,Amount,312,136
00009031,Amount,444,371
00009032,Amount,299,471
00009033,Amount,324,107
00009034,Amount,191,118
00009035,Amount,152,180
00009036,Amount,319,156
00009037,Amount,191,375
00009038,Amount,110,178
00009039,Amount,289,157
00009040,Amount,133,245
00009041,Amount,446,354
00009042,Amount,430,471
00009043,Amount,268,112
00009044,Amount,186,165
00009045,Amount,192,180
00009046,Amount,175,328
00009047,Amount,490,419
00009048,Amount,494,215
00009049,Amount,159,224
00009050,Amount,216,401
00009051,Amount,398,167
00009052,Amount,184,170
00009053,Amount,416,118
00009054,Amount,308,248
00009055,Amount,315,413
00009056,Amount,277,223
00009057,Amount,245,100
00009058,Amount,468,398
00009059,Amount,378,476
00009060,Amount,421,378
00009061,Amount,134,197
00009062,Amount,188,279
00009063,Amount,163,235
00009064,Amount,434,362
00009065,Amount,460,130
00009066,Amount,129,418
00009067,Amount,279,390
00009068,Amount,450,113
00009069,Amount,310,167
00009070,Amount,472,156
00009071,Amount,205,100
00009072,Amount,281,140
00009073,Amount,463,343
00009074,Amount,253,239
00009075,Amount,482,339
00009076,Amount,497,252
00009077,Amount,252,315
00009078,Amount,417,356
00009079,Amount,357,394
00009080,Amount,266,274
00009081,Amount,399,255
00009082,Amount,378,329
00009083,Amount,444,192
00009084,Amount,143,394
00009085,Amount,341,433
00009086,Amount,326,246
00009087,Amount,146,427
00009088,Amount,272,190
00009089,Amount,267,435
00009090,Amount,359,180
00009091,Amount,326,267
00009092,Amount,373,116
00009093,Amount,185,377
00009094,Amount,216,438
00009095,Amount,187,420
00009096,Amount,428,492
00009097,Amount,266,190
00009098,Amount,342,486
00009099,Amount,281,276
00009100,Amount,195,208
00009101,Amount,430,336
00009102,Amount,442,248
00009103,Amount,335,261
00009104,Amount,307,310
00009105,Amount,490,300
00009106,Amount,330,179
00009107,Amount,171,334
00009108,Amount,347,285
00009109,Amount,150,500
00009110,Amount,148,275
00009111,Amount,311,134
00009112,Amount,269,373
00009113,Amount,391,465
00009114,Amount,201,243
00009115,Amount,351,441
00009116,Amount,127,316
00009117,Amount,172,194
00009118,Amount,423,427
00009119,Amount,419,114
00009120,Amount,322,220
00009121,Amount,215,184
00009122,Amount,263,420
00009123,Amount,189,465
00009124,Amount,193,141
00009125,Amount,162,101
00009126,Amount,398,476
00009127,Amount,473,205
00009128,Amount,276,298
00009129,Amount,213,459
00009130,Amount,173,172
00009131,Amount,110,486
00009132,Amount,472,264
00009133,Amount,330,381
00009134,Amount,414,371
00009135,Amount,279,480
00009136,Amount,229,214
00009137,Amount,487,431
00009138,Amount,258,275
00009139,Amount,202,147
00009140,Amount,357,469
00009141,Amount,331,267
00009142,Amount,231,394
00009143,Amount,477,181
00009144,Amount,125,400
00009145,Amount,251,123
00009146,Amount,232,366
00009147,Amount,163,286
00009148,Amount,101,213
00009149,Amount,103,431
00009150,Amount,486,426
00009151,Amount,176,203
00009152,Amount,403,107
00009153,Amount,460,491
